,x,y,theta,eFL,eFR,eRR,eRL,timestamp
3060,-0.09187573939561844,-2.118790864944458,0.9874570965766907,21383.0,16574.0,18351.0,19601.0,1649348712.8495443
3061,-0.09370191395282745,-2.1186420917510986,0.9880032539367676,21384.0,16577.0,18353.0,19603.0,1649348712.8701768
3062,-0.09896349161863327,-2.1202051639556885,0.9895668029785156,21386.0,16578.0,18355.0,19605.0,1649348712.8906307
3063,-0.09896349161863327,-2.1202051639556885,0.9895668029785156,21388.0,16580.0,18357.0,19607.0,1649348712.9111145
3064,-0.10739105194807053,-2.122457504272461,0.9899827241897583,21390.0,16582.0,18359.0,19609.0,1649348712.9321404
3065,-0.10739105194807053,-2.122457504272461,0.9899827241897583,21392.0,16584.0,18361.0,19611.0,1649348712.952183
3066,-0.11936002224683762,-2.124892234802246,0.9915798902511597,21394.0,16586.0,18363.0,19612.0,1649348712.972715
3067,-0.12041555345058441,-2.1248302459716797,0.9913584589958191,21396.0,16588.0,18364.0,19615.0,1649348712.993265
3068,-0.12171763926744461,-2.1257009506225586,0.9891859292984009,21398.0,16590.0,18366.0,19616.0,1649348713.0138838
3069,-0.1267828643321991,-2.1264913082122803,0.992001473903656,21400.0,16592.0,18368.0,19618.0,1649348713.0342429
3070,-0.13195139169692993,-2.1283605098724365,0.9908171892166138,21402.0,16593.0,18370.0,19620.0,1649348713.0547113
3071,-0.13656723499298096,-2.130519151687622,0.9859791994094849,21404.0,16595.0,18372.0,19622.0,1649348713.0756433
3072,-0.14260920882225037,-2.1300039291381836,0.9920346140861511,21406.0,16597.0,18374.0,19624.0,1649348713.0955715
3073,-0.14460714161396027,-2.1316826343536377,0.9884732961654663,21408.0,16599.0,18376.0,19626.0,1649348713.1164336
3074,-0.14832893013954163,-2.132692337036133,0.9919037222862244,21409.0,16601.0,18378.0,19628.0,1649348713.1368597
3075,-0.15310238301753998,-2.135070323944092,0.9914026856422424,21411.0,16603.0,18380.0,19630.0,1649348713.1567905
3076,-0.15590223670005798,-2.1346912384033203,0.9908969402313232,21413.0,16605.0,18381.0,19631.0,1649348713.177208
3077,-0.16088896989822388,-2.1383471488952637,0.9894201159477234,21415.0,16607.0,18383.0,19634.0,1649348713.1978123
3078,-0.16088896989822388,-2.1383471488952637,0.9894201159477234,21417.0,16608.0,18385.0,19635.0,1649348713.2181249
3079,-0.16964195668697357,-2.1385819911956787,0.9937618970870972,21419.0,16610.0,18386.0,19637.0,1649348713.239056
3080,-0.17291949689388275,-2.140184164047241,0.9922484159469604,21420.0,16612.0,18388.0,19639.0,1649348713.258902
3081,-0.1760789155960083,-2.1419315338134766,0.9921587109565735,21423.0,16614.0,18390.0,19641.0,1649348713.27981
3082,-0.17985421419143677,-2.143049478530884,0.9915617108345032,21425.0,16616.0,18392.0,19643.0,1649348713.2997642
3083,-0.17985421419143677,-2.143049478530884,0.9915617108345032,21426.0,16618.0,18394.0,19645.0,1649348713.3200912
3084,-0.17985421419143677,-2.143049478530884,0.9915617108345032,21428.0,16619.0,18396.0,19647.0,1649348713.3411121
3085,-0.19018042087554932,-2.1459152698516846,0.9916719794273376,21430.0,16621.0,18398.0,19648.0,1649348713.360967
3086,-0.19018042087554932,-2.1459152698516846,0.9916719794273376,21432.0,16623.0,18400.0,19650.0,1649348713.3813548
3087,-0.20155128836631775,-2.14798641204834,0.9908098578453064,21434.0,16625.0,18401.0,19652.0,1649348713.4019291
3088,-0.20343837141990662,-2.1490206718444824,0.9929796457290649,21436.0,16627.0,18404.0,19654.0,1649348713.4226108
3089,-0.21050961315631866,-2.1498594284057617,0.9892318248748779,21438.0,16629.0,18406.0,19656.0,1649348713.4430525
3090,-0.21547022461891174,-2.151340961456299,0.9920477867126465,21440.0,16631.0,18408.0,19658.0,1649348713.463487
3091,-0.21570272743701935,-2.1504297256469727,0.9912818074226379,21442.0,16633.0,18410.0,19660.0,1649348713.4839962
3092,-0.21570272743701935,-2.1504297256469727,0.9912818074226379,21443.0,16635.0,18411.0,19662.0,1649348713.5045602
3093,-0.22594185173511505,-2.154803514480591,0.9924039840698242,21445.0,16637.0,18413.0,19664.0,1649348713.5250554
3094,-0.23173172771930695,-2.1556594371795654,0.9926906228065491,21447.0,16639.0,18415.0,19666.0,1649348713.5454912
3095,-0.23422497510910034,-2.1567394733428955,0.9920255541801453,21449.0,16641.0,18417.0,19668.0,1649348713.5660746
3096,-0.24180279672145844,-2.158184766769409,0.9911338686943054,21451.0,16643.0,18419.0,19670.0,1649348713.5866323
3097,-0.24360744655132294,-2.158761501312256,0.9917252659797668,21453.0,16645.0,18421.0,19672.0,1649348713.607047
3098,-0.24972353875637054,-2.1601333618164062,0.9943799376487732,21455.0,16647.0,18423.0,19673.0,1649348713.627378
3099,-0.25101229548454285,-2.15999436378479,0.9919994473457336,21457.0,16649.0,18424.0,19675.0,1649348713.6482027
3100,-0.25101229548454285,-2.15999436378479,0.9919994473457336,21459.0,16650.0,18426.0,19677.0,1649348713.6680841
3101,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21461.0,16652.0,18428.0,19679.0,1649348713.6885533
3102,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21462.0,16655.0,18430.0,19681.0,1649348713.7089467
3103,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21464.0,16656.0,18432.0,19682.0,1649348713.7293558
3104,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21466.0,16657.0,18434.0,19684.0,1649348713.7498865
3105,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21468.0,16659.0,18436.0,19686.0,1649348713.7701817
3106,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21470.0,16661.0,18438.0,19688.0,1649348713.790567
3107,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21472.0,16663.0,18439.0,19690.0,1649348713.810994
3108,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21474.0,16665.0,18442.0,19692.0,1649348713.8318424
3109,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21475.0,16667.0,18443.0,19694.0,1649348713.852773
3110,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21477.0,16669.0,18445.0,19696.0,1649348713.8732867
3111,-0.25637754797935486,-2.162384033203125,0.9859906435012817,21479.0,16671.0,18447.0,19698.0,1649348713.8938532
